Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
22698320,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,irrorata,"(Salvin, 1883)",,,,,Diomedea irrorata subspecies irrorata|Diomedea irrorata subspecies irrorata|Diomedea irrorata subspecies irrorata|Diomedea irrorata subspecies irrorata,Waved Albatross,,,CR,B2ab(v),3.1,2015,decreasing,N
22698350,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,nigripes,"(Audubon, 1849)",,,,,Diomedea nigripes nigripes|Diomedea nigripes nigripes|Diomedea nigripes nigripes|Diomedea nigripes nigripes,Black-footed Albatross,,,NT,,3.1,2014,increasing,N
22698431,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria,fusca,"(Hilsenberg, 1822)",,,,,"","Sooty Albatross, Dark-mantled Sooty Albatross",Albatros brun,,EN,A4bd,3.1,2012,decreasing,N
22698448,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria,palpebrata,"(Forster, 1785)",,,,,"","Light-mantled Albatross, Light-mantled Sooty Albatross",Albatros fuligineux,,NT,,3.1,2012,decreasing,N
22700700,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phoenicircus,carnifex,"(Linnaeus, 1758)",,,,,"","Guianan Red-cotinga, Guianan Red Cotinga, Guianan Red-Cotinga",,,LC,,3.1,2012,decreasing,N
22700695,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phoenicircus,nigricollis,"Swainson, 1832",,,,,"","Black-necked Red-cotinga, Black-necked Red Cotinga, Black-necked Red-Cotinga",,,LC,,3.1,2012,decreasing,N
22697369,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoeniconaias,minor,"(Geoffroy Saint-Hilaire, 1798)",,,,,Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor |Phoenicopterus minor minor,Lesser Flamingo,"Petit flamant, Flamant nain",Flamenco Enano,NT,,3.1,2015,decreasing,N
22697387,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus,andinus,"Philippi, 1854",,,,,Phoenicopterus andinus andinus|Phoenicopterus andinus andinus,Andean Flamingo,,"Flamenco Andino, Parina Grande",VU,A2acd+4acd,3.1,2014,stable,N
22697398,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus,jamesi,"Sclater, 1886",,,,,Phoenicopterus jamesi jamesi|Phoenicopterus jamesi jamesi,"Puna Flamingo, James's Flamingo",,"Flamenco Andino Chico, Flamenco de James, Parina Chica",NT,,3.1,2014,stable,N
22697365,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicopterus,chilensis,"Molina, 1782",,,,,"",Chilean Flamingo,,Flamenco Chileno,NT,,3.1,2014,decreasing,N
22697360,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicopterus,roseus,"Pallas, 1811",,,,,"",Greater Flamingo,,,LC,,3.1,2015,increasing,N
22729706,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicopterus,ruber,"Linnaeus, 1758",,,,,"","American Flamingo, Caribbean Flamingo",,,LC,,3.1,2012,increasing,N
22682684,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,bollei,"(Hartlaub, 1858)",,,,,"","White-headed Woodhoopoe, White-headed Wood Hoopoe",Moqueur à tête blanche,,LC,,3.1,2012,decreasing,N
22682667,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,purpureus,"(Miller, 1784)",,,,,"","Green Woodhoopoe, Red-billed Wood Hoopoe, Green Wood Hoopoe",Irrisor moquer,,LC,,3.1,2012,decreasing,N
22710030,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,alaschanicus,"(Przewalski, 1876)",,,,,"","Ala Shan Redstart, Przevalski's Redstart",,,NT,,3.1,2012,decreasing,N
22710066,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,auroreus,"(Pallas, 1776)",,,,,"",Daurian Redstart,,,LC,,3.1,2012,stable,N
22710043,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,caeruleocephala,"Vigors, 1831",,,,,Phoenicurus caeruleocephalus caeruleocephalus,Blue-capped Redstart,,,LC,,3.1,2012,stable,N
22710072,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,erythrogastrus,"(Güldenstädt, 1775)",,,,,Phoenicurus erythrogaster erythrogaster|Phoenicurus erythrogaster erythrogaster,"White-winged Redstart, Güldenstädt's Redstart",,,LC,,3.1,2012,stable,N
22710034,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,erythronotus,"(Eversmann, 1841)",,,,,Phoenicurus erythronota erythronota,"Rufous-backed Redstart, Eversmann's Redstart",,,LC,,3.1,2012,stable,N
22710084,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,frontalis,"Vigors, 1832",,,,,"",Blue-fronted Redstart,,,LC,,3.1,2012,stable,N
22710060,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,hodgsoni,"(Moore, 1854)",,,,,"",Hodgson's Redstart,,,LC,,3.1,2012,stable,N
22710051,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,ochruros,"(Gmelin, 1774)",,,,,"",Black Redstart,Rougequeue noir,,LC,,3.1,2014,increasing,N
22710055,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,phoenicurus,"(Linnaeus, 1758)",,,,,"","Common Redstart, Redstart",Rougequeue à front blanc,,LC,,3.1,2012,increasing,N
22710063,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,schisticeps,"(Gray, 1846)",,,,,"",White-throated Redstart,,,LC,,3.1,2012,stable,N
22711688,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,REMIZIDAE,Pholidornis,rushiae,"(Cassin, 1855)",,,,,"","Tit-hylia, Tit-Hylia",Astrild-mésange,,LC,,3.1,2012,stable,N
10982,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,papuensis,"(Dobson, 1878)",,,,,Kerivoula papuensis  ,Golden-tipped Bat,,,LC,,3.1,2008,unknown,N
22713658,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Phragmacia,substriata,"(Smith, 1842)",,,,,"","Namaqua Warbler, Namaqua Prinia",Prinia namaqua,,LC,,3.1,2012,increasing,N
22723110,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,alaudinus,"(Kittlitz, 1833)",,,,,"","Band-tailed Sierra-finch, Band-tailed Sierra Finch, Band-tailed Sierra-Finch",,,LC,,3.1,2012,stable,N
22723059,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,atriceps,"(Lafresnaye & d'Orbigny, 1837)",,,,,"","Black-hooded Sierra-finch, Black-hooded Sierra Finch, Black-hooded Sierra-Finch",,,LC,,3.1,2012,stable,N
22723090,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,dorsalis,"Cabanis, 1883",,,,,"","Red-backed Sierra-finch, Red-backed Sierra Finch, Red-backed Sierra-Finch",,,LC,,3.1,2012,stable,N
22723095,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,erythronotus,"(Philippi & Landbeck, 1861)",,,,,"","White-throated Sierra-finch, White-throated Sierra Finch, White-throated Sierra-Finch",,,LC,,3.1,2012,stable,N
22723080,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,fruticeti,"(Kittlitz, 1833)",,,,,"","Mourning Sierra-finch, Mourning Sierra Finch, Mourning Sierra-Finch",,,LC,,3.1,2012,stable,N
22723069,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,gayi,"(Gervais, 1834)",,,,,"","Grey-hooded Sierra-finch, Grey-hooded Sierra Finch, Gray-hooded Sierra-Finch, Grey-hooded Sierra-Finch",,,LC,,3.1,2012,stable,N
22723075,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,patagonicus,"(Gould, 1839)",,,,,"","Patagonian Sierra-finch, Patagonian Sierra Finch, Patagonian Sierra-Finch",,,LC,,3.1,2012,stable,N
22723100,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,plebejus,"Tschudi, 1844",,,,,"","Ash-breasted Sierra-finch, Ash-breasted Sierra Finch, Ash-breasted Sierra-Finch",,,LC,,3.1,2012,stable,N
22723085,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Phrygilus,unicolor,"(Lafresnaye & D'Orbigny, 1837)",,,,,"","Plumbeous Sierra-finch, Plumbeous Sierra Finch, Plumbeous Sierra-Finch",,,LC,,3.1,2012,stable,N
58086,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,acridoides,"(Cope, 1867)",,,,,"",,,,LC,,3.1,2013,unknown,N
58088,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,albolabris,"(Ahl, 1925).",,,,,"",,,,DD,,3.1,2014,unknown,N
58090,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,alleni,"Parker, 1936",,,,,"",Allen's River Frog,,,NT,,3.1,2004,decreasing,N
58092,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,annulatus,"Perret, 1966",,,,,"",Ringed River Frog,,,EN,B2ab(iii),3.1,2004,decreasing,N
58096,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,batesii,"(Boulenger, 1906)",,,,,"",,,,LC,,3.1,2013,unknown,N
58100,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,calcaratus,"(Peters, 1863)",,,,,Hemimantis calcaratus  ,"Boutry River Frog, Peters' Puddle Frog ",,,LC,,3.1,2009,stable,N
58109,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,francisci,"Boulenger, 1912",,,,,"",,,,LC,,3.1,2013,unknown,N
58112,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,ghanensis,"Schiøtz, 1964",,,,,"",Ghana River Frog,,,EN,B1ab(iii),3.1,2004,decreasing,N
58116,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,gutturosus,"(Chabanaud, 1921)",,,,,Arthroleptis gutturosus  ,"Chabanaud's River Frog, Guttural Puddle Frog",,,LC,,3.1,2013,unknown,N
175371,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,intermedius,"Rödel, Boateng, Penner & Hillers, 2009",,,,,"",,,,CR,B1ab(iii),3.1,2011,unknown,N
165364,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,latifrons,"Ahl, 1924",,,,,Phrynobatrachus accraensis  ,"Ahl's River Frog, Accra River Frog, White-lipped River Frog",,,LC,,3.1,2009,stable,N
58123,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,liberiensis,"(Barbour & Loveridge, 1927)",,,,,"",Liberia River Frog,,,NT,,3.1,2004,decreasing,N
58124,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,mababiensis,"FitzSimons, 1932",,,,,"",,,,LC,,3.1,2014,unknown,N
58128,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,natalensis,"(Smith, 1849)",,,,,Phrynobatrachus bottegi  |Phrynobatrachus sciangallarum  |Phrynobatrachus zavattarii  ,Natal Dwarf Puddle Frog,,,LC,,3.1,2013,stable,N
58135,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,plicatus,"(Günther, 1858)",,,,,Hyperolius plicatus  |Phrynobatrachus aelleni  ,Coast River Frog,,,LC,,3.1,2013,unknown,N
58145,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,tokba,"(Chabanaud, 1921)",,,,,Phrynobatrachus alticola  ,,,,LC,,3.1,2013,unknown,N
58149,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,villiersi,"Guibé, 1959",,,,,"",Yapo River Frog,,,VU,B2ab(iii),3.1,2004,decreasing,N
58150,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,vogti,"Ahl, 1924",,,,,"",,,,DD,,3.1,2014,unknown,N
57950,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Phrynomantis,annectens,"Werner, 1910",,,,,"",Marbled Rubber Frog,,,LC,,3.1,2013,unknown,N
57951,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Phrynomantis,bifasciatus,"(Smith, 1847)",,,,,"",Banded Rubber Frog,,,LC,,3.1,2013,unknown,N
57952,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Phrynomantis,microps,"Peters, 1875",,,,,"",West African Rubber Frog,,,LC,,3.1,2013,unknown,N
55825,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phrynomedusa,appendiculata,"(Lutz, 1925)",,,,,"",,,,NT,,3.1,2004,decreasing,N
55826,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phrynomedusa,bokermanni,"Cruz, 1991",,,,,"",,,,DD,,3.1,2004,unknown,N
17078,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phrynomedusa,fimbriata,"Miranda-Ribeiro, 1923",,,,,"",Spiny-knee Leaf Frog,,,EX,,3.1,2004,,N
55827,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phrynomedusa,marginata,"(Izecksohn and Cruz, 1976)",,,,,"",,,,LC,,3.1,2010,decreasing,N
55828,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phrynomedusa,vanzolinii,"Cruz, 1991",,,,,"",,,,DD,,3.1,2004,unknown,N
22704372,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,albifrons,"(Gould, 1841)",,,,,Purnella albifrons albifrons,White-fronted Honeyeater,,,LC,,3.1,2012,stable,N
22704388,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,melanops,"(Latham, 1801)",,,,,Glyciphila melanops melanops,Tawny-crowned Honeyeater,,,LC,,3.1,2012,decreasing,N
22704364,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,niger,"(Bechstein, 1811)",,,,,Phylidonyris nigra |Phylidonyris nigra |Phylidonyris nigra ,White-cheeked Honeyeater,,,LC,,3.1,2012,stable,N
22704361,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,novaehollandiae,"(Latham, 1790)",,,,,"",New Holland Honeyeater,,,LC,,3.1,2012,stable,N
22704353,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,pyrrhopterus,"(Latham, 1801)",,,,,Phylidonyris pyrrhoptera |Phylidonyris pyrrhoptera |Phylidonyris pyrrhoptera ,Crescent Honeyeater,,,LC,,3.1,2012,stable,N
22716686,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Phyllanthus,atripennis,"(Swainson, 1837)",,,,,"",Capuchin Babbler,Cratérope capucin,,LC,,3.1,2012,unknown,N
22712965,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,albigularis,"(Sharpe, 1881)",,,,,"",White-throated Greenbul,Bulbul à gorge blanche,,LC,,3.1,2012,stable,N
22712924,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,baumanni,"Reichenow, 1895",,,,,"","Baumann's Greenbul, Baumann's Olive-Greenbul, Baumann's Olive Greenbul",Bulbul de Baumann,,LC,,3.1,2012,stable,N
22730603,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,flavostriatus,"Sharpe, 1876",,,,,"","Yellow-streaked Greenbul, Yellow-streaked Bulbul",Bulbul à stries jaunes,,LC,,3.1,2012,stable,N
22712969,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,icterinus,"(Bonaparte, 1850)",,,,,"",Icterine Greenbul,Bulbul ictérin,,LC,,3.1,2012,stable,N
22712905,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,terrestris,"Swainson, 1837",,,,,"","Terrestrial Brownbul, Terrestrial Bulbul",Bulbul de brousse,,LC,,3.1,2012,stable,N
17168,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phylloderma,stenops,"Peters, 1865",,,,,"",Pale-faced Bat,,,LC,,3.1,2015,stable,N
55829,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,acuminatus,"Bokermann, 1966",,,,,"",,,,LC,,3.1,2004,decreasing,N
55831,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,brevirostris,"Peixoto and Cruz, 1988",,,,,"",,,,DD,,3.1,2004,decreasing,N
55832,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,edelmoi,"Peixoto, Caramaschi and Freire, 2003",,,,,"",,,,DD,,3.1,2004,decreasing,N
55833,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,gyrinaethes,"Peixoto, Caramaschi and Freire, 2003",,,,,"",,,,DD,,3.1,2004,decreasing,N
55834,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,kautskyi,"Peixoto and Cruz, 1988",,,,,"",,,,LC,,3.1,2004,decreasing,N
55835,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,luteolus,"(Wied-Neuwied, 1824)",,,,,"",,,,LC,,3.1,2004,decreasing,N
136147,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,maculosus,"Cruz, Feio & Cardoso, 2007",,,,,"",,,,DD,,3.1,2008,unknown,N
55836,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,melanomystax,"Caramaschi, Da Silva and Britto-Pereira, 1992",,,,,"",,,,LC,,3.1,2010,stable,N
61789,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,punctatus,"Caramaschi and Peixoto, 2004",,,,,"",,,,DD,,3.1,2006,unknown,N
55837,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,tuberculosus,"Bokermann, 1966",,,,,"",,,,DD,,3.1,2004,unknown,N
61790,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,wuchereri,"(Peters, 1873)",,,,,"",,,,DD,,3.1,2006,unknown,N
136109,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,araguari,"Giaretta, Oliveira Filho and Kokubum, 2007",,,,,"",,,,DD,,3.1,2008,unknown,N
55838,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,atelopoides,"Duellman, Cadle and Cannatella, 1988",,,,,"",,,,LC,,3.1,2004,unknown,N
55839,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,ayeaye,"(Lutz, 1966)",,,,,"",,,,CR,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
135966,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,azurea,"Cope, 1862",,,,,Phyllomedusa hypochondrialis subspecies azurea,,,,DD,,3.1,2008,unknown,N
135791,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,bahiana,"Lutz, 1925",,,,,Phyllomedusa burmeisteri subspecies bahiana,,,,DD,,3.1,2008,unknown,N
55841,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,bicolor,"(Boddaert, 1772)",,,,,"",,,Rana Lemur Gigante,LC,,3.1,2010,stable,N
55842,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,boliviana,"Boulenger, 1902",,,,,"",,,,LC,,3.1,2010,stable,N
55844,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,burmeisteri,"Boulenger, 1882",,,,,"",,,,LC,,3.1,2010,stable,N
55845,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,camba,"De la Riva, 2000",,,,,"",,,,LC,,3.1,2004,stable,N
55846,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,centralis,"Bokermann, 1965",,,,,"",,,,DD,,3.1,2004,unknown,N
55849,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,distincta,"B. Lutz, 1950",,,,,"",,,,LC,,3.1,2004,decreasing,N
55853,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,hypochondrialis,"(Daudin, 1800)",,,,,"",Orange-legged Leaf Frog,,Rana Lemur De Flancos Rojos,LC,,3.1,2016,stable,N
55854,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,iheringii,"Boulenger, 1885",,,,,"",,,,LC,,3.1,2004,unknown,N
135904,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,itacolomi,"Caramaschi, Cruz & Feio, 2006",,,,,"",,,,DD,,3.1,2008,unknown,N
55857,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,megacephala,"(Miranda-Ribeiro, 1926)",,,,,"",,,,DD,,3.1,2008,unknown,N
135842,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,neildi,"Barrio-Amorós, 2006",,,,,"",,,,DD,,3.1,2008,unknown,N
135878,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,nordestina,"Caramaschi, 2006",,,,,"",,,,DD,,3.1,2008,unknown,N
55858,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,oreades,"Brandão, 2002",,,,,"",,,,DD,,3.1,2004,unknown,N
55859,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,palliata,"Peters, 1873",,,,,"",,,,LC,,3.1,2016,stable,N
55862,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,rohdei,"Mertens, 1926",,,,,"",,,,LC,,3.1,2010,stable,N
55863,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,sauvagii,"Boulenger, 1882",,,,,"",,,,LC,,3.1,2004,stable,N
55864,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,tarsius,"(Cope, 1868)",,,,,"",,,"Rana Lemur, Rana Tarsio",LC,,3.1,2004,stable,N
55865,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,tetraploidea,"Pombal and Haddad, 1992",,,,,"",,,,LC,,3.1,2004,stable,N
55866,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,tomopterna,"(Cope, 1868)",,,,,"",,,Rana Lemur Naranja,LC,,3.1,2010,stable,N
55867,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,trinitatis,"Mertens, 1926",,,,,"",,,Rana Tarsius Septentrional,LC,,3.1,2004,stable,N
55868,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Phyllomedusa,vaillantii,"Boulenger, 1882",,,,,Phyllomedusa blombergi  |Phyllomedusa feltoni  |Phyllomedusa perlata  ,,Phylloméduse De Vaillant,,LC,,3.1,2010,stable,N
22734246,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,burmeisteri,"Cabanis & Heine, 1859",,,,,"",Rough-legged Tyrannulet,,,LC,,3.1,2012,stable,N
22699072,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,fasciatus,"(Thunberg, 1822)",,,,,"",Planalto Tyrannulet,,,LC,,3.1,2012,stable,N
22699107,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,griseiceps,"(Sclater & Salvin, 1871)",,,,,"",Sooty-headed Tyrannulet,,,LC,,3.1,2012,decreasing,N
22699100,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,griseocapilla,"Sclater, 1861",,,,,Oreotriccus griseocapillus griseocapillus,"Grey-capped Tyrannulet, Gray-capped Tyrannulet",,,NT,,3.1,2012,decreasing,N
22699113,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,nigrocapillus,"(Lafresnaye, 1845)",,,,,"",Black-capped Tyrannulet,,,LC,,3.1,2012,stable,N
22699086,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,reiseri,"Hellmayr, 1905",,,,,Xanthomyias reiseri reiseri,Reiser's Tyrannulet,,,LC,,3.1,2012,decreasing,N
22728377,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,urichi,"(Chapman, 1899)",,,,,"",Urich's Tyrannulet,,,EN,"B1ab(i,ii,iii,v)",3.1,2012,decreasing,N
